lat,long,month_n,year,season,bst,phyt,depth,slope,energy,substrate
51.69077084,-8.852270181,2,2002,1,-1.129582153,-0.761046984,-1.479411832,0.720150277,moderate,Mixed sediment
51.42181516,-8.826859981,2,2002,1,-0.874598658,-0.784859417,-1.587718072,0.293099144,moderate,Coarse sediment
51.29281619,-8.550622497,2,2002,1,-1.017477341,-0.649678071,-1.873207332,-0.750741986,moderate,Sand to muddy sand
51.86663496,-8.829582263,2,2002,1,-1.183907454,-0.54856682,-2.567465305,-0.787109321,high,Sand to muddy sand
50.83619991,-8.032133289,2,2002,1,-1.166322385,-0.139359331,-1.605685928,-0.881639735,moderate,Mud to sandy mud
50.43354172,-9.796983334,2,2002,1,-0.423039218,-1.015290492,1.482788791,-0.312022486,moderate,Sand to muddy sand
50.36697798,-9.660380474,2,2002,1,-0.426807447,-1.01016166,2.681644039,-0.263579963,moderate,Coarse sediment
51.31821314,-9.342318775,2,2002,1,-0.683361037,-0.984517502,-0.532106561,0.046275892,moderate,Sand to muddy sand
51.02932819,-9.405112752,2,2002,1,-0.637200232,-0.990379024,-0.580020843,-0.666585508,moderate,Coarse sediment
51.53851806,-9.741050764,2,2002,1,-0.753387293,-1.004300138,4.094616232,0.915553816,low,Sand to muddy sand
50.96449066,-10.62693337,2,2002,1,-0.98701749,-0.395800908,-2.348357289,-0.641313292,moderate,Sand to muddy sand
51.73250823,-8.117951175,2,2002,1,-1.461814342,0.916080935,-2.350852824,-0.321163631,moderate,Sand to muddy sand
50.83741619,-7.900684209,2,2002,1,-1.191129893,0.151885033,-1.850248406,-0.800700842,moderate,Mud to sandy mud
50.69092137,-8.500225461,2,2002,1,-0.777880781,-0.885604322,-0.579521736,-0.900680192,moderate,Coarse sediment
51.14500785,-9.898684278,2,2002,1,-0.759039636,-0.897693711,0.754092429,-0.401165604,low,Mud to sandy mud
50.75099278,-8.050529692,2,2002,1,-1.09629613,-0.389206696,-1.058165442,-0.494284473,moderate,Mud to sandy mud
51.76818991,-8.775193297,2,2002,1,-1.183907454,-0.54856682,-2.07135285,-0.521559974,moderate,Mixed sediment
51.77711498,-9.996338682,2,2002,1,-0.753387293,-1.014557801,2.228454794,2.300181528,moderate,Coarse sediment
50.21491254,-8.466384092,2,2002,1,-1.034434371,-0.491050637,-2.665290296,-0.571796207,moderate,Sand to muddy sand
50.50849936,-10.19836781,2,2002,1,-0.464175718,-1.005032828,1.028601332,1.272927601,moderate,Mud to sandy mud
51.62817494,-8.682092214,2,2002,1,-1.100378378,-0.723679783,-0.079416424,0.359466448,moderate,Sand to muddy sand
51.0672769,-8.411813346,2,2002,1,-1.025327818,-0.713055775,-0.773175289,-0.829239954,moderate,Sand to muddy sand
50.89809013,-10.41844575,2,2002,1,-0.562463691,-0.829187175,-0.752212791,-0.714158913,low,Mud to sandy mud
50.59543814,-9.444142677,2,2002,1,-0.543308527,-0.974992529,-0.637418159,-0.811795961,moderate,Coarse sediment
50.2506983,-10.29871746,2,2002,1,-0.552729099,-0.890733154,-0.640412801,-0.281233531,moderate,Sand to muddy sand
50.10454618,-10.32850038,2,2002,1,-0.552729099,-0.845672705,-1.946076968,-0.531416138,moderate,Mixed sediment
51.48771387,-8.775711914,2,2002,1,-0.940542665,-0.800612256,-0.087901245,-0.783528063,moderate,Sand to muddy sand
50.74524747,-10.08948713,2,2002,1,-0.597633828,-0.991844404,2.141111052,2.123775299,low,Mud to sandy mud
50.55585855,-7.938130252,2,2002,1,-1.06238207,0.20903487,-1.501372545,-0.507080843,moderate,Sand to muddy sand
51.45405982,-10.08217131,2,2002,1,-0.863607991,-1.000636687,-2.24504212,-0.571284599,moderate,Mixed sediment
50.91954414,-10.29548068,2,2002,1,-0.605798324,-0.893663915,-0.251608373,-0.490203934,low,Mud to sandy mud
51.87524823,-8.159468183,2,2002,1,-1.580827574,1.231137731,-2.702224221,-0.887205787,,
51.3922641,-8.192502755,2,2002,1,-1.315167431,-0.144488162,-1.361622557,-0.757553156,moderate,Mud to sandy mud
50.47332471,-8.578375593,2,2002,1,-0.863293971,-0.811968955,-0.727756544,-0.600680501,moderate,Coarse sediment
50.43556456,-8.657263268,2,2002,1,-0.863293971,-0.733571101,-0.979805628,0.038244259,moderate,Coarse sediment
50.33465504,-8.519928843,2,2002,1,-1.034434371,-0.491050637,-1.819802873,0.184052616,moderate,Coarse sediment
51.64884219,-8.180557804,2,2002,1,-1.387705839,0.50430903,-2.105791239,-0.835120367,high,Mud to sandy mud
50.5726892,-8.307761897,2,2002,1,-0.901918318,-0.722214403,-0.568042272,-0.876104504,moderate,Coarse sediment
50.80265638,-10.65665429,2,2002,1,-0.776624705,-0.502773681,-1.703011812,-0.445632376,low,Sand to muddy sand
50.34076352,-9.739934572,2,2002,1,-0.390067215,-1.014924146,3.074940432,0.488410224,moderate,Coarse sediment
50.88319262,-9.248159052,2,2002,1,-0.618359087,-0.991844404,1.924997679,-0.437015166,moderate,Coarse sediment
51.26528224,-10.23122371,2,2002,1,-0.746792892,-0.447455569,-2.593418874,-0.813756098,,
51.24689391,-10.15018694,2,2002,1,-0.782277048,-0.472367037,-1.894668937,-0.469462226,moderate,Mixed sediment
50.22586441,-9.962359427,2,2002,1,-0.429633619,-1.01016166,4.753936707,-0.321749207,moderate,Mud to sandy mud
50.27570404,-9.858269614,2,2002,1,-0.426807447,-1.014924146,4.113582301,2.82649083,moderate,Mud to sandy mud
50.37663893,-9.900483388,2,2002,1,-0.414874722,-1.015290492,2.173053907,-0.755777937,moderate,Mud to sandy mud
51.0831466,-8.831788297,2,2002,1,-0.725439594,-0.941655124,-0.890465457,-0.863326625,moderate,Coarse sediment
51.23124327,-8.166711551,2,2002,1,-1.216565439,-0.304947321,-1.012746696,-0.892685543,moderate,Mud to sandy mud
50.98605097,-8.560052427,2,2002,1,-0.912280948,-0.852999607,-0.680840476,-0.748387355,moderate,Coarse sediment
51.56401709,-8.096282832,2,2002,1,-1.439833006,0.157746555,-2.206111766,-0.823975936,,
51.08510945,-9.128825506,2,2002,1,-0.679906827,-0.974992529,-1.903153758,-0.626643079,moderate,Rock or other hard substrata
50.48049394,-10.05569262,2,2002,1,-0.465117775,-1.014557801,1.628028956,-0.529456,moderate,Mixed sediment
50.50320399,-8.446813295,2,2002,1,-0.85701359,-0.766908506,-0.572534236,-0.871561669,moderate,Mixed sediment
51.11371756,-8.518451458,2,2002,1,-0.922643578,-0.765076781,-1.076632405,-0.252090351,moderate,Sand to muddy sand
50.71276514,-8.74550683,2,2002,1,-0.688699362,-0.954110858,-0.392855681,-0.854210135,moderate,Mixed sediment
51.92530173,-8.438420023,2,2002,1,-1.37357498,-0.340482797,-2.308428721,-0.841598683,,
50.97331446,-10.80160083,2,2002,1,-1.049821306,-0.201638,-2.808534033,-0.861576062,low,Seabed
50.70104407,-7.931571597,2,2002,1,-1.129268134,0.151885033,-1.202407393,-0.787189452,moderate,Mud to sandy mud
51.39672024,-9.046345405,2,2002,1,-0.805828479,-0.921872488,-1.418021659,-0.744750622,moderate,Coarse sediment
50.89878129,-9.491785216,2,2002,1,-0.606740381,-0.99440882,0.116233558,-0.822311668,moderate,Sand to muddy sand
51.68768654,-9.103414377,2,2002,1,-1.107914836,-0.748224905,-1.703011812,-0.776618269,moderate,Coarse sediment
50.89772458,-10.74396999,2,2002,1,-1.049821306,-0.201638,-2.398267999,-0.707397054,moderate,Mud to sandy mud
51.03990615,-10.75708605,2,2002,1,-1.049821306,0.008277749,-2.808534033,-0.797033288,moderate,Seabed
50.84411986,-8.724170971,2,2002,1,-0.699376011,-0.955942584,-0.191715521,-0.765498494,moderate,Coarse sediment
51.79420826,-8.417857593,2,2002,1,-1.285021599,-0.340482797,-2.259516225,-0.793334915,,
51.79611793,-8.268030733,2,2002,1,-1.455847979,0.22478771,-2.454167993,-0.562420832,high,Sand to muddy sand
51.90818953,-8.360414446,2,2002,1,-1.37357498,0.047110331,-2.653311725,-0.789235885,,
50.4250828,-10.48905546,2,2002,1,-0.646620805,-0.605350312,-1.722976096,-0.606067797,moderate,Sand to muddy sand
51.58270012,-8.88946311,2,2002,1,-0.974142707,-0.839078493,-0.392356574,-0.443820173,moderate,Coarse sediment
51.5100994,-8.937844812,2,2002,1,-0.974142707,-0.846405395,-0.648398515,-0.821060385,moderate,Coarse sediment
51.20982004,-9.946165779,2,2002,1,-0.782277048,-0.873514934,-0.444762819,0.151075456,low,Mud to sandy mud
51.13805988,-10.5117714,2,2002,1,-0.796721926,-0.445257498,-2.247537655,-0.433976337,moderate,Coarse sediment
51.33219113,-9.776448033,2,2002,1,-0.775368628,-0.969863698,1.453341472,2.335642762,low,Sand to muddy sand
51.33717454,-9.501877352,2,2002,1,-0.684931133,-0.996973236,3.755722512,-0.362529934,low,Mud to sandy mud
51.46646612,-9.377747744,2,2002,1,-0.734860167,-0.982319432,0.466606741,-0.841037763,moderate,Coarse sediment
51.45122851,-9.253201149,2,2002,1,-0.777252743,-0.962536796,-0.625439589,-0.756326529,moderate,Coarse sediment
51.46600542,-9.486054902,2,2002,1,-0.690897495,-0.995507856,3.456258254,-0.255184657,low,Coarse sediment
51.44191606,-9.620034917,2,2002,1,-0.716961079,-0.999171307,1.905033395,-0.343014852,low,Mud to sandy mud
50.74883673,-10.26776387,2,2002,1,-0.550530965,-0.976824255,0.541971912,2.607997115,low,Mud to sandy mud
50.83965178,-10.01692694,2,2002,1,-0.622127316,-0.974259839,1.995870887,3.338900412,low,Mud to sandy mud
50.98249628,-10.02389628,2,2002,1,-0.664519892,-0.940556089,2.448061917,-0.52420431,low,Mud to sandy mud
51.50892507,-8.653364462,2,2002,1,-0.940542665,-0.736868207,-0.031003036,-0.694452749,moderate,Coarse sediment
50.76813449,-8.163748753,2,2002,1,-1.10320455,-0.394701873,-0.813103857,-0.759618081,moderate,Sand to muddy sand
50.83562954,-8.212877794,2,2002,1,-1.10320455,-0.566884075,-0.865510102,-0.875198402,moderate,Sand to muddy sand
50.91066449,-8.067361574,2,2002,1,-1.220019648,-0.348176044,-1.358627915,-0.876061356,moderate,Mud to sandy mud
51.47640788,-7.959747202,2,2002,1,-1.338404842,-0.02322793,-2.304435864,-0.815235448,,
50.54455912,-8.883847587,2,2002,1,-0.713820888,-0.91271386,-0.100378922,-0.714534914,moderate,Coarse sediment
50.45162028,-8.97825829,2,2002,1,-0.713820888,-0.857029404,-1.004760983,1.393599349,high,Coarse sediment
50.46662702,-8.817341073,2,2002,1,-0.713820888,-0.843108289,-0.841552962,-0.285973612,high,Coarse sediment
50.82666812,-8.302976527,2,2002,1,-1.036632505,-0.704629837,-0.820091357,-0.765658757,moderate,Coarse sediment
50.92359679,-8.946114688,2,2002,1,-0.654157263,-0.974992529,-0.352927113,-0.79569571,moderate,Coarse sediment
50.66734846,-7.824658921,2,2002,1,-1.150935451,0.511635932,-1.697521634,-0.555437071,moderate,Sand to muddy sand
50.77577286,-9.67629707,2,2002,1,-0.542680488,-0.99514151,0.805999567,-0.722874745,moderate,Sand to muddy sand
50.67184431,-10.81316295,2,2002,1,-0.776624705,-0.495080434,-2.652313511,-0.884727877,moderate,Seabed
50.55459968,-10.73713195,2,2002,1,-0.75778356,-0.4826247,-2.605397444,-0.829745398,high,Sand to muddy sand
50.64971681,-9.766036672,2,2002,1,-0.517558962,-1.004666483,0.648281724,-0.585486351,moderate,Sand to muddy sand
50.76658541,-10.35048206,2,2002,1,-0.531061782,-0.968031972,-0.156778024,-0.372971674,low,Mud to sandy mud
51.72228461,-10.2168391,2,2002,1,-0.776310685,-1.018587598,-2.267501939,-0.595884944,low,Mud to sandy mud
50.19883881,-10.0579834,2,2002,1,-0.472654233,-1.002102068,0.754092429,-0.856614078,moderate,Mixed sediment
50.60097546,-10.03973795,2,2002,1,-0.558067423,-1.009795315,2.534906552,-0.006968351,moderate,Mud to sandy mud
50.37651632,-9.97865254,2,2002,1,-0.426179409,-1.016389527,2.171057478,-0.280284282,moderate,Mixed sediment
50.6115977,-8.844123618,2,2002,1,-0.713820888,-0.941288779,-0.198203913,-0.375979684,moderate,Coarse sediment
50.30508736,-8.04212186,2,2002,1,-1.140258802,0.165073457,-2.501084061,-0.849050905,high,Sand to muddy sand
50.30560482,-8.189744167,2,2002,1,-1.071802642,-0.208964902,-2.455166208,-0.845753189,moderate,Sand to muddy sand
50.38721789,-8.176773994,2,2002,1,-1.071802642,-0.208964902,-2.056878744,-0.157072984,moderate,Coarse sediment
50.54528226,-10.32130952,2,2002,1,-0.496205664,-0.97645791,0.530991556,-0.465172113,moderate,Mud to sandy mud
50.95365715,-10.36478656,2,2002,1,-0.691839553,-0.829187175,-0.600983341,-0.70930788,low,Sand to muddy sand
50.83548352,-8.499148346,2,2002,1,-0.873342582,-0.819295857,-0.429290499,-0.80141586,moderate,Coarse sediment
51.31014044,-9.265212932,2,2002,1,-0.69969003,-0.964002176,-1.07912794,-0.501915449,moderate,Sand to muddy sand
51.32283,-8.720144117,2,2002,1,-0.874598658,-0.771670993,-1.628644854,-0.539589542,moderate,Sand to muddy sand
50.34499591,-10.59504923,2,2002,1,-0.750247102,-0.380414414,-2.379801036,-0.352162161,high,Sand to muddy sand
50.30620268,-10.45174266,2,2002,1,-0.63468808,-0.685946237,-1.733457345,-0.241395889,moderate,Sand to muddy sand
50.61336429,-8.501476511,2,2002,1,-0.796407907,-0.866188031,-0.578523521,-0.785075216,moderate,Mixed sediment
51.20289439,-7.915236956,2,2002,1,-1.331182404,0.07788332,-2.051887673,-0.510390887,moderate,Coarse sediment
51.52417338,-10.11497843,2,2002,1,-0.804886422,-1.00869628,-2.305434078,-0.639575057,low,Mixed sediment
51.35144415,-8.792868001,2,2002,1,-0.874598658,-0.771670993,-1.980016251,-0.592636539,moderate,Coarse sediment
51.24023459,-9.099523714,2,2002,1,-0.732662033,-0.94421954,-2.375309072,-0.800583727,high,Coarse sediment
51.30925538,-8.85895949,2,2002,1,-0.842568712,-0.832850626,-2.329890326,-0.747555221,low,Coarse sediment
51.28670003,-9.637781059,2,2002,1,-0.726381652,-0.994042475,3.65290645,-0.285511315,low,Mud to sandy mud
51.57982484,-9.158194659,2,2002,1,-1.066464317,-0.892564879,-0.563550308,-0.628381315,moderate,Mixed sediment
51.37579892,-8.665042044,2,2002,1,-0.993925909,-0.710491359,-1.876701082,-0.681650214,moderate,Sand to muddy sand
51.68181083,-9.788775761,2,2002,1,-0.750561121,-1.007597244,4.53682512,-0.801440516,moderate,Coarse sediment
51.72916825,-10.05583496,2,2002,1,-0.804886422,-1.011993386,-0.46871996,1.579948038,moderate,Coarse sediment
50.50927461,-8.729535434,2,2002,1,-0.796093888,-0.894396605,-0.537596739,-0.374500334,moderate,Coarse sediment
50.33828211,-10.10182071,2,2002,1,-0.43936821,-1.014557801,0.467105848,-0.357759033,moderate,Mixed sediment
51.07035925,-7.999245997,2,2002,1,-1.286591694,-0.110418067,-1.604687714,-0.680207849,moderate,Mud to sandy mud
51.36391125,-8.589438497,2,2002,1,-1.017477341,-0.649678071,-1.325187739,0.557255437,moderate,Sand to muddy sand
50.85238049,-10.17300365,2,2002,1,-0.587585217,-0.952279132,1.64449949,-0.606437635,low,Mud to sandy mud
51.38587123,-10.11670889,2,2002,1,-0.782277048,-0.799146876,-2.592919767,-0.855159384,moderate,Coarse sediment
51.31248858,-10.08293113,2,2002,1,-0.782277048,-0.766542161,-2.243544798,-0.436429591,low,Mixed sediment
51.60532579,-10.09058497,2,2002,1,-0.804886422,-1.011993386,-2.317412649,-0.866926375,high,Mixed sediment
50.75923801,-10.50156684,2,2002,1,-0.563719767,-0.756650843,-0.955848487,-0.820394678,low,Mud to sandy mud
51.46873766,-9.711350508,2,2002,1,-0.726381652,-1.002834758,3.997789455,-0.737618926,low,Mud to sandy mud
50.54456937,-9.354566127,2,2002,1,-0.551159004,-0.957407964,1.262183454,-0.719472242,moderate,Rock or other hard substrata
51.34783764,-9.104040737,2,2002,1,-0.732662033,-0.94421954,-2.072850171,-0.220555557,moderate,Coarse sediment
50.1190491,-10.19405525,2,2002,1,-0.499973893,-0.963269486,-0.000557503,0.221443167,moderate,Mixed sediment
50.62127028,-8.36585383,2,2002,1,-0.92201554,-0.728808615,-0.620947625,-0.830565204,moderate,Coarse sediment
51.62715914,-9.958550952,2,2002,1,-0.804886422,-1.00869628,-1.355633272,-0.555159693,moderate,Sand to muddy sand
51.71285423,-9.627168608,2,2002,1,-0.786359296,-0.987814608,4.142031406,0.131954868,moderate,Coarse sediment
50.22690125,-10.20097671,2,2002,1,-0.499973893,-0.963269486,-0.243622659,-0.644006941,moderate,Mixed sediment
49.92766414,-10.36796713,2,2002,1,-0.612392725,-0.790354593,-1.495882366,-0.744091079,moderate,Mixed sediment
49.92766414,-8.391427336,2,2002,1,-1.034434371,-0.491050637,-2.612384943,-0.70715666,,
50.0909833,-7.997139998,2,2002,1,-1.140258802,0.165073457,-2.550495663,-0.900612389,high,Sand to muddy sand
50.35964659,-7.728476708,2,2002,1,-1.266808492,0.949784684,-2.289462651,0.703113105,high,Sand to muddy sand
50.5422678,-7.652832527,2,2002,1,-1.203062618,1.005835488,-2.589925124,-0.815112169,high,Sand to muddy sand
51.36250564,-7.652832527,2,2002,1,-1.407489041,0.268016433,-2.664791189,-0.894935386,,
51.86192295,-7.859697952,2,2002,1,-1.588678051,1.717644038,-2.700227792,-0.671455032,,
51.99427197,-7.992046964,2,2002,1,-1.585223841,1.690534499,-2.549497449,-0.871370586,,
52.09237008,-8.228876749,2,2002,1,-1.534038731,0.600657794,-2.649817976,-0.864793646,,
52.09237008,-10.00698873,2,2002,1,-0.727637728,-1.015290492,4.468946555,-0.875278534,moderate,Coarse sediment
52.00757752,-10.21169608,2,2002,1,-0.737372319,-1.020785668,2.914227946,2.694539044,moderate,Rock or other hard substrata
51.38409642,-10.83517717,2,2002,1,-1.049821306,0.008277749,-2.808534033,-0.88919058,moderate,Seabed
50.92122625,-11.02690427,2,2002,1,-1.049821306,-0.201638,-2.808534033,-0.887754379,low,Seabed
50.74034081,-11.02690427,2,2002,1,-1.049821306,-0.201638,-2.808534033,-0.887754379,low,Seabed
50.30636184,-10.8471443,2,2002,1,-0.761865808,-0.318868435,-2.628855478,-0.876166143,high,Seabed
49.99871385,-10.5394963,2,2002,1,-0.738942415,-0.53208129,-1.74294038,-0.423627056,moderate,Sand to muddy sand
52.09237008,-9.117932739,2,2002,1,-1.092213882,-0.806840123,-2.451672458,-0.869515236,,
52.09237008,-8.673404744,2,2002,1,-1.183907454,-0.54856682,-2.668784045,-0.87170344,,
49.92766414,-9.379697234,2,2002,1,-0.501858008,-0.968031972,-0.41032443,-0.606998555,moderate,Coarse sediment
49.92766414,-8.885562285,2,2002,1,-0.599831961,-0.830652556,-2.344364432,-0.864325186,high,Sand to muddy sand
51.69583697,-10.52343662,2,2002,1,-0.776310685,-1.020052978,-2.786074213,-0.893240299,,
52.09237008,-9.562460735,2,2002,1,-0.785417239,-0.99221075,-1.059662763,-0.24236363,high,Coarse sediment
49.92766414,-9.873832184,2,2002,1,-0.4293196,-1.01089435,3.604992169,-0.852508884,moderate,Coarse sediment
50.95238672,-7.652832527,2,2002,1,-1.358188045,0.761849643,-2.237555513,-0.49409339,moderate,Mixed sediment
50.52335133,-10.93702429,2,2002,1,-0.776624705,-0.472000692,-2.703222435,-0.872190392,high,Seabed
51.6122143,-7.756265239,2,2002,1,-1.561358391,1.348734512,-2.544007271,-0.875975061,,
51.15266134,-10.93104072,2,2002,1,-1.049821306,0.008277749,-2.808534033,-0.896618146,low,Seabed
52.09237008,-8.451140746,2,2002,1,-1.37357498,0.047110331,-2.653311725,-0.789235885,,
49.92766414,-10.12089966,2,2002,1,-0.472654233,-1.002102068,-0.249112837,-0.730505722,moderate,Mixed sediment
51.85170724,-10.36756635,2,2002,1,-0.737372319,-1.020785668,-2.131245701,-0.602215325,low,Mixed sediment
50.15253784,-10.6933203,2,2002,1,-0.750247102,-0.287729101,-2.437198352,-0.791041924,high,Mixed sediment
50.00932372,-8.194283667,2,2002,1,-1.071802642,-0.208964902,-2.455166208,-0.845753189,moderate,Sand to muddy sand
50.74732726,-7.652832527,2,2002,1,-1.244199118,0.797018773,-2.190639446,2.070931713,moderate,Sand to muddy sand
50.22531494,-7.862808353,2,2002,1,-1.176999034,0.419316964,-2.547001914,-0.854228627,high,Coarse sediment
52.09237008,-9.784724732,2,2002,1,-0.785417239,-0.99367613,0.284931757,0.542554405,moderate,Sand to muddy sand
52.09237008,-8.895668742,2,2002,1,-1.183907454,-0.654806902,-2.665789403,-0.833542394,,
51.73706863,-7.807981595,2,2002,1,-1.561358391,1.348734512,-2.544007271,-0.875975061,,
49.92766414,-8.63849481,2,2002,1,-1.034434371,-0.509367893,-2.162689449,-0.884271744,,
51.03694379,-10.9789725,2,2002,1,-1.049821306,-0.201638,-2.695236722,-0.83548404,low,Seabed
52.04332102,-8.110461856,2,2002,1,-1.580827574,1.423468915,-2.808534033,-0.888543365,,
50.63184607,-10.98196428,2,2002,1,-0.776624705,-0.495080434,-2.652313511,-0.884727877,moderate,Seabed
49.92766414,-10.2444334,2,2002,1,-0.499973893,-0.963269486,-1.248325246,-0.404648238,moderate,Mixed sediment
52.0499738,-10.1093424,2,2002,1,-0.722299403,-1.020052978,4.514864408,-0.156746295,moderate,Coarse sediment
50.07562584,-10.6164083,2,2002,1,-0.750247102,-0.287729101,-2.24154837,-0.165437471,moderate,Sand to muddy sand
52.09237008,-8.562272745,2,2002,1,-1.183907454,-0.54856682,-2.668784045,-0.87170344,,
51.15744618,-7.652832527,2,2002,1,-1.413455403,1.011330664,-2.808534033,-0.895712045,,
51.92964238,-10.28963121,2,2002,1,-0.737372319,-1.020052978,1.013628119,-0.752548025,moderate,Rock or other hard substrata
50.64479753,-7.652832527,2,2002,1,-1.210913095,0.940626058,-2.290959973,-0.824845054,moderate,Sand to muddy sand
50.24812604,-9.213059546,2,2002,1,-0.557753404,-0.842741944,-0.744726185,-0.417869922,moderate,Rock or other hard substrata
49.92766414,-9.626764709,2,2002,1,-0.428691562,-1.003567448,3.218184169,-0.745971085,moderate,Coarse sediment
52.09237008,-9.340196737,2,2002,1,-1.071174604,-0.854098643,-2.7007269,-0.788878376,,
50.12301961,-9.482375313,2,2002,1,-0.478620596,-0.968031972,-0.116849456,-0.849926187,moderate,Rock or other hard substrata
51.97605648,-9.046736408,2,2002,1,-1.181081283,-0.700233696,-2.784576892,-0.892919773,,
51.90689115,-9.263439008,2,2002,1,-1.071174604,-0.854098643,-2.501084061,-0.583760444,,
51.92634389,-9.46450127,2,2002,1,-1.071174604,-0.94348685,-2.65081619,-0.840994616,,
51.48735997,-7.704548883,2,2002,1,-1.338404842,-0.022861585,-2.452670672,-0.799387919,,
51.02127743,-7.752729064,2,2002,1,-1.319877717,0.270947194,-2.292956401,0.095384122,high,Mixed sediment
51.5399667,-10.6793069,2,2002,1,-0.776310685,-1.020052978,-2.786074213,-0.893240299,,
49.92766414,-8.514961073,2,2002,1,-1.034434371,-0.491050637,-2.612384943,-0.70715666,,
49.92766414,-9.13262976,2,2002,1,-0.592295503,-0.840177528,-0.99827259,-0.635149337,moderate,Coarse sediment
51.38561254,-10.6697752,2,2002,1,-0.756527483,-0.464307444,-2.6937394,-0.88105416,moderate,Mixed sediment
50.09851858,-9.673265408,2,2002,1,-0.410478455,-1.007963589,3.066455611,-0.736121085,moderate,Coarse sediment
51.25997591,-7.652832527,2,2002,1,-1.407489041,0.268016433,-2.664791189,-0.894935386,,
50.03614213,-8.560246921,2,2002,1,-1.034434371,-0.577141739,-2.611885836,-0.45182715,,
49.92766414,-9.997365921,2,2002,1,-0.429633619,-1.01016166,-0.244121766,-0.684763011,moderate,Mixed sediment
49.99953417,-10.08594443,2,2002,1,-0.472654233,-1.002102068,0.201081765,-0.177136658,moderate,Mixed sediment
51.38147701,-7.75638772,2,2002,1,-1.338404842,-0.022861585,-2.452670672,-0.799387919,,
51.61326725,-10.44604935,2,2002,1,-0.776310685,-1.020052978,-2.786074213,-0.893240299,,
50.07803247,-9.035017692,2,2002,1,-0.592295503,-0.811968955,-1.895667151,-0.739622211,moderate,Sand to muddy sand
49.96849393,-8.292855501,2,2002,1,-1.056415707,-0.376750963,-2.787072427,-0.805225185,,
50.09198428,-9.304242331,2,2002,1,-0.524153363,-0.913080206,-0.556562809,-0.781678876,moderate,Coarse sediment
50.6770531,-10.89245043,3,2003,1,-0.856385551,2.147000509,-2.652313511,-0.884727877,moderate,Seabed
50.49107692,-10.7923323,3,2003,1,-0.854501437,1.897519488,-2.668284938,-0.851528815,high,Seabed
50.14504487,-10.54440597,3,2003,1,-0.851361246,1.683207599,-1.74294038,-0.423627056,moderate,Sand to muddy sand
50.09647837,-10.49100085,3,2003,1,-0.82278551,1.674415316,-1.29574042,-0.871296619,moderate,Mixed sediment
50.04529413,-10.39063846,3,2003,1,-0.82278551,1.300743301,-1.645614496,-0.48011354,moderate,Mixed sediment
50.02766414,-10.29027607,3,2003,1,-0.799862117,0.728145893,-1.247327032,-0.715330064,moderate,Mixed sediment
50.03791623,-10.18991368,3,2003,1,-0.789813506,0.654510526,-0.000557503,0.221443167,moderate,Mixed sediment
50.07937251,-10.08955128,3,2003,1,-0.789499487,0.154083104,0.201081765,-0.177136658,moderate,Mixed sediment
50.14904227,-9.989188889,3,2003,1,-0.768146189,-0.162439073,-0.244121766,-0.684763011,moderate,Mixed sediment
50.31693964,-9.587739316,3,2003,1,-0.679278789,-0.281867579,3.480215395,2.205287441,moderate,Coarse sediment
50.37037743,-9.38701453,3,2003,1,-0.745222797,0.307581705,-0.096885172,-0.790875497,moderate,Coarse sediment
50.38445829,-9.286652137,3,2003,1,-0.840370578,0.362899817,-0.188221771,0.715521147,high,Coarse sediment
50.37037743,-9.186289744,3,2003,1,-0.793895754,0.653045145,-1.2802681,-0.607275933,high,Rock or other hard substrata
50.3526641,-9.144256805,3,2003,1,-0.900034204,0.820831206,-1.62764664,-0.198149581,moderate,Coarse sediment
50.32420763,-9.085927351,3,2003,1,-0.900034204,0.820831206,-2.675771545,-0.807715423,moderate,Rock or other hard substrata
50.1428978,-8.784840171,3,2003,1,-0.900034204,0.926704944,-2.344364432,-0.864325186,high,Sand to muddy sand
50.12341746,-8.182665812,3,2003,1,-1.285963656,2.82290724,-2.455166208,-0.876468177,moderate,Sand to muddy sand
50.16394668,-8.082303419,3,2003,1,-1.299780496,2.82290724,-2.603401016,-0.874643646,high,Sand to muddy sand
50.42187051,-7.813958665,3,2003,1,-1.364782445,3.35264227,-2.492100133,-0.391087537,high,Sand to muddy sand
50.56028333,-7.753609468,3,2003,1,-1.34280111,2.618853012,-2.243544798,-0.701276247,moderate,Sand to muddy sand
50.69869615,-7.752832527,3,2003,1,-1.366352541,2.401976707,-1.895168044,-0.590152465,moderate,Sand to muddy sand
50.97552179,-7.865119767,3,2003,1,-1.489448021,2.064939204,-1.848251977,-0.872628033,moderate,Sand to muddy sand
51.04472821,-7.871789172,3,2003,1,-1.489448021,2.061642098,-1.849749299,-0.442149741,moderate,Sand to muddy sand
51.32155385,-7.842948712,3,2003,1,-1.457104056,2.139307262,-2.451173351,-0.802137043,high,Sand to muddy sand
51.84274467,-7.981941026,3,2003,1,-1.493530269,2.766856436,-2.649817976,-0.859227595,high,Sand to muddy sand
51.92341819,-8.082303419,3,2003,1,-1.528072368,2.747073802,-2.808534033,-0.888543365,,
51.95946083,-8.182665812,3,2003,1,-1.478143334,2.615922251,-2.648819761,-0.861773308,,
51.98467347,-8.383390599,3,2003,1,-1.366980579,2.348490319,-2.653311725,-0.789235885,,
51.99237008,-8.483752992,3,2003,1,-1.366980579,2.189862886,-2.308428721,-0.841598683,,
